match_date,match_time,match_id,hometeam,awayteam,bet_name,probability,odds,
2025-09-13,17:00:00,2288040,F.Karagümrük,Kasımpaşa,Maç Skoru :: 2:4,2,66,
2025-09-13,22:00:00,2288152,Gremio,Mirassol FC SP,Maç Skoru :: 3:3,2,72,
2025-09-13,22:00:00,2288152,Gremio,Mirassol FC SP,Maç Skoru :: 4:0,2,52,
2025-09-13,17:00:00,2284691,Cry. Palace,Sunderland,İlk Yarı Skoru :: 2-2,2,65,
2025-09-13,17:00:00,2284691,Cry. Palace,Sunderland,Maç Skoru :: 0:3,2,86,
2025-09-13,17:00:00,2284691,Cry. Palace,Sunderland,Maç Skoru :: 1:3,2,51,
2025-09-13,17:00:00,2284934,Wigan Ath.,Doncaster,Maç Skoru :: 2:4,2,130,
2025-09-13,14:00:00,2286003,Falkenbergs,Utsiktens,Maç Skoru :: 0:3,2,71,
2025-09-13,14:00:00,2286003,Falkenbergs,Utsiktens,Maç Skoru :: 2:4,2,130,
2025-09-13,20:30:00,2285760,Sampdoria,Cesena,Maç Skoru :: 2:3,2,52,
2025-09-13,20:30:00,2285760,Sampdoria,Cesena,Maç Skoru :: 2:4,2,130,
2025-09-13,20:30:00,2285760,Sampdoria,Cesena,Maç Skoru :: 4:1,2,77,
2025-09-13,19:00:00,2285524,Zürih,Servette,Maç Skoru :: 2:4,2,55,
2025-09-13,14:30:00,2285309,Arsenal,Not. Forest,İlk Yarı Skoru :: 1-2,2,53,
2025-09-13,14:30:00,2285309,Arsenal,Not. Forest,Maç Skoru :: 0:3,2,130,
2025-09-13,20:00:00,2285483,Panaitolikos,Volos,Maç Skoru :: 2:4,2,130,
2025-09-13,17:00:00,2284841,Braintree,York City,Maç Skoru :: 3:3,2,56,
2025-09-13,17:00:00,2286109,Swansea,Hull City,İlk Yarı Skoru :: 2-2,2,65,
2025-09-13,17:00:00,2286109,Swansea,Hull City,Maç Skoru :: 1:4,2,130,
2025-09-13,17:00:00,2286109,Swansea,Hull City,Maç Skoru :: 5:1,2,90,
2025-09-13,16:00:00,2285009,Sundsvall,Varbergs,Maç Skoru :: 0:5,2,130,
2025-09-13,16:00:00,2285009,Sundsvall,Varbergs,Maç Skoru :: 2:4,2,83,
2025-09-13,16:00:00,2285009,Sundsvall,Varbergs,Maç Skoru :: 4:0,2,90,
2025-09-13,22:00:00,2288883,R. Valladolid,Almeria,Maç Skoru :: 2:4,2,85,
2025-09-13,17:00:00,2284819,Stockport,Cardiff City,Maç Skoru :: 4:0,2,77,
2025-09-13,01:00:00,2372573,Huracan,Velez,Maç Skoru :: 2:4,2,130,
2025-09-13,01:00:00,2372573,Huracan,Velez,Maç Skoru :: 4:1,2,130,
2025-09-13,14:30:00,2285180,Accrington,Colchester,Maç Skoru :: 0:5,2,130,
2025-09-13,14:30:00,2285180,Accrington,Colchester,Maç Skoru :: 1:4,2,66,
2025-09-13,14:30:00,2285180,Accrington,Colchester,Maç Skoru :: 2:4,2,120,
2025-09-13,14:30:00,2285180,Accrington,Colchester,Maç Skoru :: 4:0,2,99,
2025-09-13,22:30:00,2288891,Famalicao,Sporting CP,Maç Skoru :: 3:3,2,95,
2025-09-13,16:00:00,2286068,Cagliari,Parma,Maç Skoru :: 1:4,2,115,
2025-09-13,16:00:00,2286068,Cagliari,Parma,Maç Skoru :: 3:3,2,81,
2025-09-13,16:00:00,2284895,Degerfors,Mjallby,Maç Skoru :: 2:4,2,52,
2025-09-13,16:00:00,2284895,Degerfors,Mjallby,Maç Skoru :: 3:3,2,62,
2025-09-13,13:00:00,2285773,Gangwon,Seoul,Maç Skoru :: 0:5,2,130,
2025-09-13,13:00:00,2285773,Gangwon,Seoul,Maç Skoru :: 2:4,2,99,
2025-09-13,13:00:00,2285773,Gangwon,Seoul,Maç Skoru :: 4:0,2,95,
2025-09-13,19:45:00,2286047,Hibernian,Dundee Utd.,Maç Skoru :: 0:3,2,71,
2025-09-13,19:45:00,2286047,Hibernian,Dundee Utd.,Maç Skoru :: 2:4,2,130,
2025-09-13,19:45:00,2286047,Hibernian,Dundee Utd.,Maç Skoru :: 3:3,2,60,
2025-09-13,17:15:00,2288650,Cadiz,Eibar,Maç Skoru :: 1:4,2,130,
2025-09-13,17:15:00,2288650,Cadiz,Eibar,Maç Skoru :: 2:3,2,56,
2025-09-13,17:15:00,2288650,Cadiz,Eibar,Maç Skoru :: 2:4,2,130,
2025-09-13,17:15:00,2288650,Cadiz,Eibar,Maç Skoru :: 4:0,2,54,
2025-09-13,17:15:00,2288650,Cadiz,Eibar,Maç Skoru :: 4:1,2,59,
2025-09-13,17:00:00,2285150,Wimbledon,Rotherham,Maç Skoru :: 3:3,2,83,
2025-09-13,20:00:00,2288203,Konyaspor,Alanyaspor,Maç Skoru :: 3:3,2,63,
2025-09-13,17:00:00,2285857,Wrexham,QPR,Maç Skoru :: 1:4,2,110,
2025-09-13,17:00:00,2285857,Wrexham,QPR,Maç Skoru :: 5:1,2,95,
2025-09-13,19:00:00,2352321,Seinöjoen,Helsinki,Maç Skoru :: 0:5,2,95,
2025-09-13,16:00:00,2285737,Padova,Frosinone,Maç Skoru :: 2:4,2,130,
2025-09-13,16:00:00,2285737,Padova,Frosinone,Maç Skoru :: 4:1,2,60,
2025-09-13,17:00:00,2285359,Rangers,Hearts,Maç Skoru :: 1:4,2,99,
2025-09-13,17:00:00,2285359,Rangers,Hearts,Maç Skoru :: 2:4,2,99,
2025-09-13,17:00:00,2285359,Rangers,Hearts,Maç Skoru :: 5:1,2,52,
2025-09-13,15:00:00,2286024,Ingolstadt,Schweinfurt,Maç Skoru :: 0:3,2,83,
2025-09-13,15:00:00,2286024,Ingolstadt,Schweinfurt,Maç Skoru :: 2:4,2,130,
2025-09-13,15:00:00,2286024,Ingolstadt,Schweinfurt,Maç Skoru :: 6:0,2,110,
2025-09-13,17:00:00,2285855,Dundee,Motherwell,Maç Skoru :: 2:4,2,71,
2025-09-13,17:00:00,2285855,Dundee,Motherwell,Maç Skoru :: 3:3,2,75,
2025-09-13,17:00:00,2288577,Eyüpspor,Galatasaray,Maç Skoru :: 3:3,2,57,
2025-09-13,17:00:00,2285728,Peterborough,Wycombe,Maç Skoru :: 2:4,2,58,
2025-09-13,17:00:00,2285728,Peterborough,Wycombe,Maç Skoru :: 3:3,2,52,
2025-09-13,17:00:00,2285988,West Brom,Derby County,İlk Yarı Skoru :: 2-2,2,65,
2025-09-13,17:00:00,2285988,West Brom,Derby County,Maç Skoru :: 1:4,2,130,
2025-09-13,17:00:00,2285988,West Brom,Derby County,Maç Skoru :: 5:1,2,120,
2025-09-13,17:00:00,2285458,Stoke City,Birmingham,İlk Yarı Skoru :: 2-2,2,65,
2025-09-13,17:00:00,2285458,Stoke City,Birmingham,Maç Skoru :: 0:5,2,130,
2025-09-13,17:00:00,2285458,Stoke City,Birmingham,Maç Skoru :: 2:4,2,99,
2025-09-13,17:00:00,2284891,Cliftonville,Ballymena Utd.,Maç Skoru :: 1:4,2,110,
2025-09-13,17:00:00,2288736,Molde,Fredrikstad,Maç Skoru :: 1:4,2,110,
2025-09-13,17:00:00,2288736,Molde,Fredrikstad,Maç Skoru :: 2:4,2,125,
2025-09-13,17:00:00,2288736,Molde,Fredrikstad,Maç Skoru :: 5:1,2,64,
2025-09-13,17:00:00,2285571,Tranmere,Newport C.,Maç Skoru :: 0:3,2,77,
2025-09-13,17:00:00,2285571,Tranmere,Newport C.,Maç Skoru :: 2:4,2,130,
2025-09-13,20:30:00,2288331,Godoy Cruz,Barracas,Maç Skoru :: 1:4,2,130,
2025-09-13,20:30:00,2288331,Godoy Cruz,Barracas,Maç Skoru :: 2:4,2,130,
2025-09-13,20:30:00,2288331,Godoy Cruz,Barracas,Maç Skoru :: 4:0,2,51,
2025-09-13,20:30:00,2288331,Godoy Cruz,Barracas,Maç Skoru :: 4:1,2,65,
2025-09-13,17:00:00,2285797,Gillingham,Notts C.,Maç Skoru :: 2:4,2,130,
2025-09-13,12:55:00,2285504,Fagiano,Nagoya,Maç Skoru :: 2:4,2,130,
2025-09-13,12:55:00,2285504,Fagiano,Nagoya,Maç Skoru :: 3:3,2,120,
2025-09-13,21:30:00,2285956,Hannover,Hertha Berlin,Maç Skoru :: 1:4,2,90,
2025-09-13,21:30:00,2285956,Hannover,Hertha Berlin,Maç Skoru :: 2:4,2,99,
2025-09-13,21:30:00,2285956,Hannover,Hertha Berlin,Maç Skoru :: 5:1,2,65,
2025-09-13,01:00:00,2372574,Racing,San Lorenzo,Maç Skoru :: 1:4,2,130,
2025-09-13,01:00:00,2372574,Racing,San Lorenzo,Maç Skoru :: 4:1,2,51,
2025-09-13,01:00:00,2372574,Racing,San Lorenzo,Maç Skoru :: 5:1,2,130,
2025-09-13,17:00:00,2285118,Raith Rovers,ST Johnstone,Maç Skoru :: 0:5,2,130,
2025-09-13,17:00:00,2285118,Raith Rovers,ST Johnstone,Maç Skoru :: 2:4,2,95,
2025-09-13,17:00:00,2285118,Raith Rovers,ST Johnstone,Maç Skoru :: 4:0,2,110,
2025-09-13,18:00:00,2285064,Olympiakos,Panserraikos,İlk Yarı Skoru :: 1-2,2,65,
2025-09-13,13:00:00,2286143,Gamba Osaka,Urawa Red,Maç Skoru :: 2:4,2,95,
2025-09-13,15:00:00,2285384,Erzgebirge,V. Köln,Maç Skoru :: 2:4,2,78,
2025-09-13,21:00:00,2282618,Clermont,St. Etienne,Maç Skoru :: 2:4,2,58,
2025-09-13,21:00:00,2282618,Clermont,St. Etienne,Maç Skoru :: 3:3,2,61,
2025-09-13,17:00:00,2285637,Ayr United,Ross County,Maç Skoru :: 2:4,2,83,
2025-09-13,17:30:00,2285891,VVV Venlo,Helmond,Maç Skoru :: 2:4,2,63,
2025-09-13,21:45:00,2285167,Fiorentina,Napoli,Maç Skoru :: 2:4,2,110,
2025-09-13,17:00:00,2285389,Portadown,Coleraine,Maç Skoru :: 2:4,2,57,
2025-09-13,17:00:00,2285389,Portadown,Coleraine,Maç Skoru :: 3:3,2,86,
2025-09-13,17:00:00,2285041,Leyton Orient,Bolton,Maç Skoru :: 2:4,2,63,
2025-09-13,16:00:00,2286089,Juve Stabia,Reggiana,Maç Skoru :: 1:4,2,130,
2025-09-13,16:00:00,2286089,Juve Stabia,Reggiana,Maç Skoru :: 3:3,2,110,
2025-09-13,16:00:00,2286089,Juve Stabia,Reggiana,Maç Skoru :: 4:1,2,53,
2025-09-13,13:00:00,2285144,Yokohama M.,Kawasaki,Maç Skoru :: 4:1,2,52,
2025-09-13,18:00:00,2289002,Nice,Nantes,İlk Yarı Skoru :: 2-2,2,65,
2025-09-13,18:00:00,2289002,Nice,Nantes,Maç Skoru :: 0:3,2,73,
2025-09-13,18:00:00,2289002,Nice,Nantes,Maç Skoru :: 1:4,2,130,
2025-09-13,18:00:00,2289002,Nice,Nantes,Maç Skoru :: 2:4,2,130,
2025-09-13,17:30:00,2288640,Estoril,Avs Futebol,Maç Skoru :: 1:4,2,130,
2025-09-13,17:30:00,2288640,Estoril,Avs Futebol,Maç Skoru :: 5:1,2,125,
2025-09-13,17:00:00,2286054,Mansfield,Stevenage,Maç Skoru :: 2:4,2,125,
2025-09-13,17:00:00,2285254,Bristol R.,Barrow,Maç Skoru :: 1:4,2,130,
2025-09-13,17:00:00,2285254,Bristol R.,Barrow,Maç Skoru :: 5:1,2,110,
2025-09-14,16:00:00,2288234,Atalanta,Lecce,Maç Skoru :: 0:3,2,130,
2025-09-14,15:30:00,2288285,Heracles,AZ Alkmaar,Maç Skoru :: 3:3,2,57,
2025-09-14,02:30:00,2285405,Cincinnati,Nashville SC,Maç Skoru :: 5:0,2,130,
2025-09-14,14:00:00,2287998,Kalmar,Vasteraas,Maç Skoru :: 3:3,2,66,
2025-09-14,20:00:00,2285494,Levadeiakos,AEK Athens,Maç Skoru :: 2:4,2,65,
2025-09-14,20:00:00,2285494,Levadeiakos,AEK Athens,Maç Skoru :: 3:3,2,130,
2025-09-14,18:00:00,2284787,Asteras T.,Larissa,Maç Skoru :: 1:4,2,130,
2025-09-14,21:00:00,2288946,Gymnasia,Union Santa Fe,Maç Skoru :: 2:4,2,130,
2025-09-14,23:30:00,2288562,Sao Paulo,Botafogo,Maç Skoru :: 1:4,2,130,
2025-09-14,23:30:00,2288562,Sao Paulo,Botafogo,Maç Skoru :: 2:3,2,58,
2025-09-14,23:30:00,2288562,Sao Paulo,Botafogo,Maç Skoru :: 2:4,2,130,
2025-09-14,23:30:00,2288562,Sao Paulo,Botafogo,Maç Skoru :: 4:0,2,56,
2025-09-14,23:30:00,2288562,Sao Paulo,Botafogo,Maç Skoru :: 4:1,2,62,
2025-09-14,17:30:00,2288558,Estrela Amadora,V.Guimaraes,Maç Skoru :: 2:4,2,95,
2025-09-14,17:30:00,2288558,Estrela Amadora,V.Guimaraes,Maç Skoru :: 3:3,2,90,
2025-09-14,16:00:00,2287965,Lille,Toulouse,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,16:00:00,2287965,Lille,Toulouse,Maç Skoru :: 1:4,2,110,
2025-09-14,16:00:00,2287965,Lille,Toulouse,Maç Skoru :: 2:4,2,130,
2025-09-14,16:00:00,2287965,Lille,Toulouse,Maç Skoru :: 5:1,2,72,
2025-09-14,14:30:00,2287806,Elversberg,D. Dresden,Maç Skoru :: 2:4,2,80,
2025-09-14,20:00:00,2288389,Fenerbahçe,Trabzonspor,Maç Skoru :: 3:3,2,73,
2025-09-14,14:00:00,2287838,Southampton,Portsmouth,Maç Skoru :: 2:4,2,130,
2025-09-14,14:00:00,2287838,Southampton,Portsmouth,Maç Skoru :: 5:1,2,65,
2025-09-14,02:30:00,2284963,NE Revolution,Toronto,Maç Skoru :: 1:4,2,99,
2025-09-14,02:30:00,2284963,NE Revolution,Toronto,Maç Skoru :: 2:4,2,105,
2025-09-14,02:30:00,2284963,NE Revolution,Toronto,Maç Skoru :: 5:1,2,58,
2025-09-14,00:30:00,2288612,Palmeiras,Internacional,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,00:30:00,2288612,Palmeiras,Internacional,Maç Skoru :: 1:3,2,65,
2025-09-14,00:30:00,2288612,Palmeiras,Internacional,Maç Skoru :: 2:3,2,76,
2025-09-14,00:30:00,2288612,Palmeiras,Internacional,Maç Skoru :: 5:1,2,81,
2025-09-14,03:30:00,2287947,Chicago Fire,New York City,Maç Skoru :: 2:4,2,60,
2025-09-14,21:30:00,2285508,Ofi Crete,PAOK,Maç Skoru :: 3:3,2,56,
2025-09-14,13:00:00,2288304,Gimcheon S.,Daegu,Maç Skoru :: 0:3,2,79,
2025-09-14,13:00:00,2288304,Gimcheon S.,Daegu,Maç Skoru :: 2:4,2,110,
2025-09-14,17:00:00,2288420,Kayserispor,Göztepe,Maç Skoru :: 2:4,2,69,
2025-09-14,17:00:00,2288420,Kayserispor,Göztepe,Maç Skoru :: 3:3,2,55,
2025-09-14,21:45:00,2288306,Milan,Bologna,Maç Skoru :: 1:4,2,125,
2025-09-14,21:45:00,2288306,Milan,Bologna,Maç Skoru :: 5:1,2,86,
2025-09-14,15:30:00,2288934,Utrecht,Groningen,Maç Skoru :: 1:4,2,105,
2025-09-14,15:30:00,2288934,Utrecht,Groningen,Maç Skoru :: 2:4,2,110,
2025-09-14,15:30:00,2288934,Utrecht,Groningen,Maç Skoru :: 5:1,2,60,
2025-09-14,03:00:00,2288217,Fluminense,Corinthians,Maç Skoru :: 1:4,2,130,
2025-09-14,03:00:00,2288217,Fluminense,Corinthians,Maç Skoru :: 3:3,2,130,
2025-09-14,03:00:00,2288217,Fluminense,Corinthians,Maç Skoru :: 4:1,2,59,
2025-09-14,21:00:00,2287819,Instituto,Argentinos J.,Maç Skoru :: 2:3,2,51,
2025-09-14,21:00:00,2287819,Instituto,Argentinos J.,Maç Skoru :: 2:4,2,130,
2025-09-14,19:30:00,2288859,S.Gijon,Burgos,Maç Skoru :: 1:4,2,130,
2025-09-14,19:30:00,2288859,S.Gijon,Burgos,Maç Skoru :: 3:3,2,115,
2025-09-14,21:45:00,2288069,Rennes,Lyon,Maç Skoru :: 5:0,2,130,
2025-09-14,18:15:00,2288683,PSG,Lens,İlk Yarı Skoru :: 2-2,2,56,
2025-09-14,18:15:00,2288683,PSG,Lens,Maç Skoru :: 1:3,2,55,
2025-09-14,18:30:00,2285568,Widzew Lodz,Arka Gdynia,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,18:30:00,2285568,Widzew Lodz,Arka Gdynia,Maç Skoru :: 0:3,2,72,
2025-09-14,18:30:00,2285568,Widzew Lodz,Arka Gdynia,Maç Skoru :: 2:4,2,130,
2025-09-14,05:30:00,2289085,San Diego FC,Minnesota Utd.,Maç Skoru :: 1:4,2,86,
2025-09-14,05:30:00,2289085,San Diego FC,Minnesota Utd.,Maç Skoru :: 2:4,2,95,
2025-09-14,05:30:00,2289085,San Diego FC,Minnesota Utd.,Maç Skoru :: 5:1,2,65,
2025-09-14,19:30:00,2288745,Rostov,CSKA,Maç Skoru :: 2:4,2,68,
2025-09-14,19:30:00,2288745,Rostov,CSKA,Maç Skoru :: 3:3,2,65,
2025-09-14,04:35:00,2288942,Vancouver,Philadelphia U.,Maç Skoru :: 2:4,2,64,
2025-09-14,15:00:00,2288937,Winterthur,Sion,Maç Skoru :: 2:4,2,58,
2025-09-14,19:30:00,2289087,Anderlecht,Genk,Maç Skoru :: 2:4,2,58,
2025-09-14,03:30:00,2289060,Dallas,Austin,Maç Skoru :: 2:4,2,67,
2025-09-14,01:00:00,2288561,Estudiantes,River Plate,Maç Skoru :: 2:4,2,115,
2025-09-14,01:00:00,2288561,Estudiantes,River Plate,Maç Skoru :: 3:3,2,99,
2025-09-14,03:30:00,2287876,Seattle S.,LA Galaxy,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,15:30:00,2285564,Rapid Wien,WSG Tirol,Maç Skoru :: 0:3,2,95,
2025-09-14,15:30:00,2288531,Bryne,Tromso IL,Maç Skoru :: 2:4,2,62,
2025-09-14,15:30:00,2288531,Bryne,Tromso IL,Maç Skoru :: 3:3,2,65,
2025-09-14,16:00:00,2287885,Pisa,Udinese,Maç Skoru :: 0:5,2,130,
2025-09-14,16:00:00,2287885,Pisa,Udinese,Maç Skoru :: 1:4,2,70,
2025-09-14,16:00:00,2287885,Pisa,Udinese,Maç Skoru :: 2:4,2,120,
2025-09-14,16:30:00,2288443,Saint Pauli,Augsburg,Maç Skoru :: 3:3,2,69,
2025-09-14,22:00:00,2288066,Juventude,Flamengo,Maç Skoru :: 3:3,2,130,
2025-09-14,22:30:00,2289037,Braga,Gil Vicente,Maç Skoru :: 2:3,2,71,
2025-09-14,19:00:00,2288222,Amed Sportif,Pendikspor,Maç Skoru :: 0:3,2,66,
2025-09-14,19:00:00,2288222,Amed Sportif,Pendikspor,Maç Skoru :: 2:4,2,130,
2025-09-14,19:00:00,2288222,Amed Sportif,Pendikspor,Maç Skoru :: 5:1,2,58,
2025-09-14,04:30:00,2288638,Colorado,Houston Dynamo,Maç Skoru :: 2:4,2,68,
2025-09-14,16:00:00,2288846,Aalborg BK,Middelfart,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,16:00:00,2288846,Aalborg BK,Middelfart,Maç Skoru :: 0:3,2,95,
2025-09-14,13:15:00,2285630,Motor Lublin,Nieciecza,Maç Skoru :: 2:4,2,65,
2025-09-14,18:15:00,2288127,Strasbourg,Le Havre,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,18:15:00,2288127,Strasbourg,Le Havre,Maç Skoru :: 0:3,2,78,
2025-09-14,18:15:00,2288127,Strasbourg,Le Havre,Maç Skoru :: 2:4,2,130,
2025-09-14,18:15:00,2288127,Strasbourg,Le Havre,Maç Skoru :: 3:3,2,66,
2025-09-14,18:15:00,2288127,Strasbourg,Le Havre,Maç Skoru :: 5:1,2,56,
2025-09-14,15:00:00,2288645,Celta Vigo,Girona,Maç Skoru :: 2:4,2,130,
2025-09-14,15:00:00,2288645,Celta Vigo,Girona,Maç Skoru :: 5:1,2,58,
2025-09-14,18:00:00,2287895,H.Kameratene,Stromsgodset,Maç Skoru :: 2:4,2,68,
2025-09-14,20:30:00,2288036,Empoli,Spezia,Maç Skoru :: 1:4,2,120,
2025-09-14,20:30:00,2288036,Empoli,Spezia,Maç Skoru :: 2:4,2,130,
2025-09-14,20:30:00,2288036,Empoli,Spezia,Maç Skoru :: 4:0,2,59,
2025-09-14,20:30:00,2288036,Empoli,Spezia,Maç Skoru :: 4:1,2,60,
2025-09-14,17:45:00,2288924,Telstar,F. Sittard,Maç Skoru :: 2:4,2,60,
2025-09-14,18:00:00,2285569,Sturm Graz,Austria Wien,Maç Skoru :: 2:4,2,84,
2025-09-14,15:00:00,2289034,Andorra,Cordoba,Maç Skoru :: 2:4,2,99,
2025-09-14,23:30:00,2288079,Rosario C.,Boca Juniors,Maç Skoru :: 2:3,2,63,
2025-09-14,23:30:00,2288079,Rosario C.,Boca Juniors,Maç Skoru :: 2:4,2,130,
2025-09-14,23:30:00,2288079,Rosario C.,Boca Juniors,Maç Skoru :: 4:1,2,95,
2025-09-14,19:30:00,2287826,Castellon,AD Ceuta,Maç Skoru :: 0:3,2,77,
2025-09-14,19:30:00,2287826,Castellon,AD Ceuta,Maç Skoru :: 2:4,2,130,
2025-09-14,19:30:00,2287826,Castellon,AD Ceuta,Maç Skoru :: 3:3,2,58,
2025-09-14,16:00:00,2288690,Burnley,Liverpool,Maç Skoru :: 3:3,2,73,
2025-09-14,13:30:00,2287871,Roma,Torino,Maç Skoru :: 2:3,2,77,
2025-09-14,13:30:00,2287871,Roma,Torino,Maç Skoru :: 5:1,2,65,
2025-09-14,18:30:00,2289091,Man. City,Man. United,Maç Skoru :: 1:4,2,90,
2025-09-14,18:30:00,2289091,Man. City,Man. United,Maç Skoru :: 2:4,2,90,
2025-09-14,18:30:00,2289091,Man. City,Man. United,Maç Skoru :: 5:1,2,52,
2025-09-14,16:00:00,2288931,Bandırmaspor,Keçiörengücü,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,16:00:00,2288931,Bandırmaspor,Keçiörengücü,Maç Skoru :: 2:4,2,130,
2025-09-14,16:00:00,2288931,Bandırmaspor,Keçiörengücü,Maç Skoru :: 5:1,2,75,
2025-09-14,17:00:00,2288614,Bragantino,Recife,Maç Skoru :: 1:4,2,130,
2025-09-14,17:00:00,2288614,Bragantino,Recife,Maç Skoru :: 5:1,2,110,
2025-09-14,22:00:00,2289098,A.Mineiro,Santos,Maç Skoru :: 1:4,2,130,
2025-09-14,22:00:00,2289098,A.Mineiro,Santos,Maç Skoru :: 5:1,2,110,
2025-09-14,14:30:00,2289013,Antwerp,KAA Gent,Maç Skoru :: 2:4,2,71,
2025-09-14,16:00:00,2288714,V. Entella,Mantova,Maç Skoru :: 1:4,2,115,
2025-09-14,17:15:00,2288588,R. Santander,Cultural Leonesa,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,17:15:00,2288588,R. Santander,Cultural Leonesa,Maç Skoru :: 1:3,2,58,
2025-09-14,17:15:00,2288588,R. Santander,Cultural Leonesa,Maç Skoru :: 2:3,2,58,
2025-09-14,02:30:00,2285244,DC United,Orlando C.,Maç Skoru :: 4:1,2,55,
2025-09-14,18:15:00,2288583,Brest,Paris,Maç Skoru :: 2:4,2,74,
2025-09-14,17:00:00,2287889,Baltika,Zenit,Maç Skoru :: 2:4,2,74,
2025-09-14,17:00:00,2287889,Baltika,Zenit,Maç Skoru :: 3:3,2,95,
2025-09-14,17:30:00,2289095,Luzern,Young Boys,İlk Yarı Skoru :: 2-2,2,51,
2025-09-14,18:30:00,2288096,M'Gladbach,W. Bremen,Maç Skoru :: 2:4,2,59,
2025-09-14,19:30:00,2288865,Osasuna,Vallecano,Maç Skoru :: 2:4,2,130,
2025-09-14,11:30:00,2282425,Liefering,Austria Salzburg,Maç Skoru :: 2:4,2,81,
2025-09-14,20:00:00,2288686,Arouca,Casa Pia,Maç Skoru :: 1:4,2,130,
2025-09-14,18:15:00,2287869,Sudtirol,Palermo,Maç Skoru :: 2:4,2,85,
2025-09-14,16:00:00,2288224,Iğdır FK,Serik Bld.,Maç Skoru :: 1:3,2,65,
2025-09-14,18:15:00,2289004,Metz,Angers,Maç Skoru :: 2:4,2,110,
2025-09-14,17:15:00,2288860,Levante,Real Betis,Maç Skoru :: 2:4,2,68,
2025-09-14,17:15:00,2288860,Levante,Real Betis,Maç Skoru :: 3:3,2,58,
2025-09-14,14:30:00,2288713,K. Sovetov,Sochi,Maç Skoru :: 1:4,2,110,
2025-09-14,15:45:00,2285173,L. Varşova,Radomiak R.,İlk Yarı Skoru :: 2-2,2,65,
2025-09-14,15:45:00,2285173,L. Varşova,Radomiak R.,Maç Skoru :: 0:3,2,99,
2025-09-14,04:30:00,2288138,Real Salt Lake,Kansas City,Maç Skoru :: 0:3,2,61,
2025-09-14,17:30:00,2288844,Sirius,Gais,Maç Skoru :: 2:4,2,51,
2025-09-14,18:00:00,2284852,AE Kifisia,Panathinaikos,Maç Skoru :: 3:3,2,130,
2025-09-14,18:00:00,2288063,KFUM Oslo,Viking,Maç Skoru :: 2:4,2,68,
2025-09-14,14:35:00,2288738,Tianjin Teda,Wuhan T.T.,Maç Skoru :: 1:4,2,105,
2025-09-14,14:35:00,2288738,Tianjin Teda,Wuhan T.T.,Maç Skoru :: 2:4,2,110,
2025-09-14,14:35:00,2288738,Tianjin Teda,Wuhan T.T.,Maç Skoru :: 5:1,2,66,
2025-09-14,16:00:00,2352338,Kuopion ,Tampereen,Maç Skoru :: 2:4,2,52,
2025-09-14,03:15:00,2288080,Sarmiento,Aldosivi,Maç Skoru :: 1:4,2,130,
2025-09-14,03:15:00,2288080,Sarmiento,Aldosivi,Maç Skoru :: 2:4,2,130,
2025-09-14,03:15:00,2288080,Sarmiento,Aldosivi,Maç Skoru :: 4:1,2,74,
2025-09-14,19:00:00,2288312,Sassuolo,Lazio,Maç Skoru :: 2:4,2,56,
2025-09-14,19:00:00,2288312,Sassuolo,Lazio,Maç Skoru :: 3:3,2,54,
2025-09-15,02:00:00,2288706,Df. Justicia,Platense,Maç Skoru :: 1:4,2,130,
2025-09-15,02:00:00,2288706,Df. Justicia,Platense,Maç Skoru :: 2:3,2,61,
2025-09-15,02:00:00,2288706,Df. Justicia,Platense,Maç Skoru :: 2:4,2,130,
2025-09-15,02:00:00,2288706,Df. Justicia,Platense,Maç Skoru :: 4:1,2,70,
2025-09-15,20:00:00,2291368,Orgryte,Umea,Maç Skoru :: 1:3,2,75,
2025-09-15,19:30:00,2291326,Verona,Cremonese,Maç Skoru :: 2:4,2,130,
2025-09-15,19:30:00,2291326,Verona,Cremonese,Maç Skoru :: 4:1,2,58,
2025-09-15,20:00:00,2291367,AIK,Brommapojkar,Maç Skoru :: 5:1,2,81,
2025-09-15,20:00:00,2289096,Rizespor,G.Birliği,Maç Skoru :: 0:3,2,86,
2025-09-15,02:30:00,2289032,Vasco Da Gama,Ceara,Maç Skoru :: 1:4,2,130,
2025-09-15,02:30:00,2289032,Vasco Da Gama,Ceara,Maç Skoru :: 5:1,2,130,
2025-09-15,21:30:00,2288278,Zaragoza,Albacete,Maç Skoru :: 3:3,2,58,
2025-09-15,20:00:00,2311479,Rakow C.,Gornik Zabrze,Maç Skoru :: 3:3,2,62,
2025-09-15,22:00:00,2288072,Espanyol,Mallorca,Maç Skoru :: 1:4,2,110,
2025-09-15,22:00:00,2288072,Espanyol,Mallorca,Maç Skoru :: 3:3,2,86,
2025-09-15,22:00:00,2288072,Espanyol,Mallorca,Maç Skoru :: 4:0,2,52,
2025-09-15,21:45:00,2291316,Como,Genoa,İlk Yarı Skoru :: 2-2,2,65,
